"gene","p0g","geosvg_pred","scbsp_pvalue","scbsp_pred","spark_pvalue","spark_pred","sparkx_pvalue","sparkx_pred","raw_zero_prop","category"
"TEK",1,0,0.620951392136999,0,0.00944125930038597,1,0.297895762727053,0,0.990881458966565,"Neither"
"TFAP2B",1,0,0.854981761378572,0,0.0652949919546449,0,0.00487635186412263,1,0.992835432045158,"Neither"
"TFAP2C",1,0,0.632132083430556,0,0.0240947244334928,1,0.0357700980745855,1,0.989253148067738,"Neither"
"TGFB2",1,0,0.46785675698118,0,2.30528540505732e-05,1,0.120742766234448,0,0.984585323491099,"Neither"
"TH",1,0,0.0547638021963909,0,2.50566377284348e-15,1,1.2407218942726e-05,1,0.973729917498914,"Neither"
"THBD",1,0,0.613218026012138,0,1.20206112252645e-07,1,0.840480559440755,0,0.989144594007816,"Neither"
"THRSP",1,0,0.0452630102560198,0,2.50566377284348e-15,1,0.00180473449592217,1,0.936387320885801,"Neither"
"TIAM1",1,0,0.0431458620860001,0,2.50566377284348e-15,1,4.0272908692572e-43,1,0.917064698219713,"Neither"
"TIAM2",1,0,0.728886781112951,0,0.000733640840730879,1,0.22941790168086,0,0.993595310464611,"Neither"
"TMEM114",1,0,0.6516033844389,0,0.0336244801389647,1,0.479996440212679,0,0.986756404689535,"Neither"
"TMEM141",1,0,0.217831347012394,0,0.000691488695032743,1,0.0775244313952758,0,0.964285714285714,"Neither"
"TMEM212",1,0,0.792725726575642,0,0.616786114232321,0,0.530656875089289,0,0.993595310464611,"Neither"
"TMEM215",1,0,0.200597945626595,0,2.50566377284348e-15,1,1.94411702225333e-33,1,0.96168041684759,"Neither"
"TMEM255A",1,0,0.0918200401781071,0,3.08030734496979e-15,1,1.67485587826151e-41,1,0.946374294398611,"Neither"
"TMEM26",1,0,0.774032127256405,0,0.371545174502038,0,1,0,0.992401215805471,"Neither"
"TMEM54",1,0,0.854254855975206,0,1,0,1,0,0.99587494572297,"Neither"
"TMEM88B",1,0,0.194026306531179,0,0.00243638042821392,1,3.85602471587308e-08,1,0.953647416413374,"Neither"
"TMSB4X",1,0,2.07372297444941e-07,1,2.50566377284348e-15,1,5.02895907391595e-92,1,0.178028658271819,"scBSP only"
"TNNC1",1,0,0.442338080305477,0,0.0157683451125382,1,0.262952924886067,0,0.981980026052974,"Neither"
"TNNI3",1,0,0.729265699167143,0,3.35894195720978e-09,1,1,0,0.994029526704299,"Neither"
"TNNT3",1,0,0.620368982653485,0,0.0109534609845946,1,1,0,0.989795918367347,"Neither"
"TNR",1,0,0.0535112706465415,0,0.0329445190765309,1,0.00203466414082246,1,0.911311333043856,"Neither"
"TOP2A",1,0,0.921558809367499,0,3.08030734496979e-15,1,0.243498798608315,0,0.998154580981329,"Neither"
"TOX",1,0,0.0117092239676355,0,3.08030734496979e-15,1,8.50480067176116e-10,1,0.839665653495441,"Neither"
"TPBG",1,0,0.370889290379302,0,0.00117215624706626,1,0.0026238699182511,1,0.97937472861485,"Neither"
"TPD52L1",1,0,0.498183769210541,0,0.000701592631009845,1,0.437830552426981,0,0.98056882327399,"Neither"
"TRAF3IP3",1,0,0.0914237097581007,0,2.50566377284348e-15,1,1.91691632940837e-27,1,0.980894485453756,"Neither"
"TRAPPC3L",1,0,0.809614477777426,0,1.62012226757051e-06,1,1.7300664953373e-05,1,0.992292661745549,"Neither"
"TRDN",1,0,0.737613315309362,0,1,0,0.0779332115999732,0,0.990013026487191,"Neither"
"TREM2",1,0,0.38691615353467,0,0.0657742715778539,0,0.0382859200460674,1,0.978831958315241,"Neither"
"TRF",1,0,0.00115748479001299,1,2.50566377284348e-15,1,1.22652940780873e-79,1,0.742618323925315,"scBSP only"
"TRHR",1,0,0.748378236495545,0,0.00604225960282934,1,0.0256069425676579,1,0.990772904906643,"Neither"
"TRIM54",1,0,0.888248150300208,0,0.0109119172478895,1,0.692914381882886,0,0.994138080764221,"Neither"
"TRIM66",1,0,0.0422263675231176,0,3.08030734496979e-15,1,1.29611955471964e-14,1,0.901650021710812,"Neither"
"TRPS1",1,0,0.150991010105662,0,0.235447713703941,0,0.823641289495642,0,0.957229700390795,"Neither"
"TSHZ2",1,0,0.00557556429930728,1,5.55465258928979e-15,1,7.33833974344418e-15,1,0.79895788102475,"scBSP only"
"TSPAN8",1,0,0.832173038435756,0,0.330388451185534,0,1,0,0.993052540165002,"Neither"
"TTR",1,0,0.265595577913533,0,3.08030734496979e-15,1,5.24202791916779e-32,1,0.975032566217977,"Neither"
"TTYH1",1,0,0.0328466397251982,0,1.09051102186484e-10,1,0.0249553550344067,1,0.885258358662614,"Neither"
"UCN2",1,0,0.857438481163187,0,0.132956185137562,0,0.115944598104006,0,0.993703864524533,"Neither"
"UCN3",1,0,0.725611254165467,0,1,0,1,0,0.988384715588363,"Neither"
"UNC5B",1,0,0.533176735091019,0,0.336435300871905,0,0.0206240735369694,1,0.986105080330004,"Neither"
"UNG",1,0,0.823296270567833,0,1,0,1,0,0.993269648284846,"Neither"
"URAH",1,0,0.717924059357837,0,1,0,0.380984588661466,0,0.991315675206253,"Neither"
"UTS2B",1,0,0.707320285180722,0,9.90266651536746e-08,1,7.66813200338874e-05,1,0.990230134607034,"Neither"
"VAMP1",1,0,3.36504458142706e-05,1,3.08030734496979e-15,1,1.38857160807131e-192,1,0.588145896656535,"scBSP only"
"VEGFA",1,0,0.292222968254021,0,3.08030734496979e-15,1,9.62054019191599e-08,1,0.972752930959618,"Neither"
"VIM",1,0,0.0713903766448323,0,4.04222788427615e-12,1,6.16819221802357e-05,1,0.939969604863222,"Neither"
"VIPR2",1,0,0.732079187516271,0,0.160278865551836,0,1,0,0.994029526704299,"Neither"
"VTN",1,0,0.051039202306329,0,0.00874079872592508,1,0.126060063582109,0,0.967542336083369,"Neither"
"VWC2",1,0,0.454796051848633,0,1,0,0.0403190372490211,1,0.975792444637429,"Neither"
"WFDC12",1,0,0.843948085620163,0,0.00906875853187111,1,1,0,0.996200607902736,"Neither"
"WFDC18",1,0,0.709928556559632,0,0.00740911966106078,1,0.0202625746453539,1,0.993378202344768,"Neither"
"WFDC2",1,0,0.721344008143402,0,0.00174175788391817,1,0.234768985732913,0,0.992726877985237,"Neither"
"WFS1",1,0,0.599263363350882,0,0.000346126720837565,1,0.00248738725987555,1,0.983825445071646,"Neither"
"WHRN",1,0,0.122108754470004,0,7.36785198700893e-11,1,7.97324387999158e-05,1,0.942683456361268,"Neither"
"YJEFN3",1,0,0.5558985773397,0,5.35385521355236e-05,1,1,0,0.98881893182805,"Neither"
"ZFP239",1,0,0.105177087522574,0,1,0,0.082239587393296,0,0.947568389057751,"Neither"
"ZIC1",1,0,0.629645719587946,0,3.30876940653915e-06,1,2.53100932336459e-07,1,0.988927485887972,"Neither"
